mmsi,time,lon,lat,course,speed
219045000,2023-01-02 01:28:21,9.430233333333334,57.77118333333333,250.3,14.4
219045000,2023-01-02 01:33:57,9.389066666666666,57.76563333333333,256.1,14.8
219045000,2023-01-02 01:38:16,9.35695,57.76148333333333,251.6,14.7
219045000,2023-01-02 01:40:28,9.3417,57.75803333333333,242.5,14.5
219045000,2023-01-02 01:43:46,9.3209,57.75105,234.3,14.4
219045000,2023-01-02 01:59:40,9.227016666666668,57.71405,232.6,13.9
219045000,2023-01-02 02:27:42,9.074466666666666,57.65185,232.4,12.3
219045000,2023-01-02 02:51:01,8.957566666666667,57.60281666666667,234.8,12.5
219045000,2023-01-02 03:37:11,8.712983333333334,57.50985,237.8,12.8
219045000,2023-01-02 04:36:02,8.399216666666666,57.4031,234.6,11.0
219045000,2023-01-02 04:38:42,8.387733333333333,57.398066666666665,225.8,10.8
219045000,2023-01-02 04:41:41,8.376783333333334,57.39128333333333,215.8,11.0
219045000,2023-01-02 05:09:01,8.282533333333333,57.31795,222.1,12.1
219045000,2023-01-02 05:10:52,8.274283333333333,57.31365,228.8,12.1
219045000,2023-01-02 05:15:52,8.250666666666667,57.30291666666667,224.9,12.1
219045000,2023-01-02 05:21:22,8.2277,57.289033333333336,223.0,12.3
219045000,2023-01-02 05:30:01,8.188783333333333,57.26811666666666,226.8,12.6
219045000,2023-01-02 05:33:32,8.172833333333333,57.25953333333333,218.9,12.6
219045000,2023-01-02 05:40:33,8.145416666666666,57.24013333333333,217.4,12.5
219045000,2023-01-02 07:38:12,7.68435,56.91421666666667,213.3,13.1
219045000,2023-01-02 07:40:02,7.6783,56.9085,204.3,13.0
219045000,2023-01-02 07:54:01,7.6506,56.861133333333335,200.7,12.7
219045000,2023-01-02 07:59:23,7.638816666666667,56.84321666666666,197.3,12.9
219045000,2023-01-02 09:25:21,7.4617,56.53948333333334,204.7,13.7
219045000,2023-01-02 09:39:11,7.4211,56.4928,201.6,13.5
219045000,2023-01-02 11:11:51,7.242183333333333,56.15865,198.8,13.6
219045000,2023-01-02 11:50:20,7.16085,56.01861666666667,200.3,14.0
219045000,2023-01-02 11:56:10,7.14525,55.99791666666667,207.8,13.9
219045000,2023-01-02 12:05:02,7.118983333333333,55.96646666666667,199.2,14.2
219045000,2023-01-02 12:20:08,7.090083333333333,55.90938333333333,195.6,14.2
219045000,2023-01-02 12:55:01,7.0235666666666665,55.77715,196.9,14.1
219045000,2023-01-02 15:32:38,6.750616666666667,55.29601666666667,193.3,10.7
219045000,2023-01-02 15:38:29,6.7498,55.27885,169.4,10.6
219045000,2023-01-02 15:58:32,6.768916666666667,55.22006666666667,171.6,10.8
219045000,2023-01-02 16:33:09,6.803533333333333,55.11708333333333,170.3,11.0
219045000,2023-01-02 16:44:12,6.82165,55.08528333333334,160.1,11.0
219045000,2023-01-02 18:29:51,6.966,54.865633333333335,160.0,2.0
219045000,2023-01-02 18:48:40,6.968416666666666,54.858383333333336,184.6,1.0
219045000,2023-01-02 18:58:29,6.968616666666667,54.855133333333335,171.9,2.4
219045000,2023-01-02 19:20:10,6.996183333333334,54.81273333333333,157.9,10.1
219045000,2023-01-02 19:21:59,6.999583333333334,54.808083333333336,154.5,10.2
219045000,2023-01-02 19:30:21,7.0187333333333335,54.78681666666667,156.0,10.4
219045000,2023-01-02 19:33:58,7.022016666666667,54.77675,181.0,10.1
219045000,2023-01-02 19:43:49,7.0217,54.74936666666667,175.3,10.1
219045000,2023-01-02 19:45:22,7.022566666666667,54.745133333333335,172.8,10.2
219045000,2023-01-02 19:48:58,7.026766666666667,54.73511666666667,160.9,10.2
219045000,2023-01-02 19:52:32,7.032383333333334,54.72558333333333,161.6,10.3
219045000,2023-01-02 20:03:59,7.05415,54.69491666666666,156.3,10.4
219045000,2023-01-02 20:57:32,7.161933333333334,54.55388333333333,156.8,10.4
219045000,2023-01-02 21:35:08,7.236383333333333,54.45296666666667,155.0,10.6
219045000,2023-01-02 22:54:00,7.353433333333333,54.30126666666666,156.7,5.9
219045000,2023-01-02 23:11:29,7.37155,54.273916666666665,160.2,7.0
219045000,2023-01-02 23:33:19,7.39995,54.21846666666666,159.3,10.6
219045000,2023-01-02 23:43:43,7.420833333333333,54.188516666666665,155.4,12.6
219045000,2023-01-02 23:46:51,7.428566666666667,54.17828333333333,154.3,13.0
219045000,2023-01-03 00:00:09,7.47035,54.1347,151.9,13.6
219045000,2023-01-03 00:52:13,7.645283333333333,53.94335,148.7,16.0
219045000,2023-01-03 00:57:42,7.668416666666666,53.92308333333333,139.6,16.2
219045000,2023-01-03 01:02:13,7.693616666666666,53.90916666666666,130.9,16.4
219045000,2023-01-03 01:04:19,7.706716666666667,53.90351666666667,122.6,16.6
219045000,2023-01-03 01:12:49,7.763266666666666,53.88261666666666,118.0,16.9
219045000,2023-01-03 01:15:00,7.7794,53.879,105.1,17.0
219045000,2023-01-03 01:22:38,7.8386,53.87048333333333,102.2,17.2
219045000,2023-01-03 01:33:19,7.922933333333333,53.86045,101.1,17.1
219045000,2023-01-03 01:45:45,8.020666666666667,53.84915,107.3,16.8
219045000,2023-01-03 01:51:37,8.06215,53.8376,117.8,16.5
219045000,2023-01-03 01:57:08,8.0993,53.8261,122.7,16.1
219045000,2023-01-03 01:58:13,8.105483333333334,53.82301666666667,137.1,15.7
219045000,2023-01-03 02:13:19,8.173283333333334,53.7704,140.3,15.8
219045000,2023-01-03 02:16:26,8.188933333333333,53.76043333333333,133.9,15.8
219045000,2023-01-03 02:22:03,8.218333333333334,53.74316666666667,131.2,15.9
219045000,2023-01-03 02:33:08,8.286733333333334,53.71645,121.0,15.8
219045000,2023-01-03 02:40:08,8.330833333333333,53.70033333333333,129.4,15.5
219045000,2023-01-03 02:45:08,8.354633333333334,53.68501666666667,139.9,14.9
219045000,2023-01-03 02:56:14,8.402983333333333,53.65088333333333,133.8,13.4
219045000,2023-01-03 03:20:46,8.488416666666666,53.61351666666667,141.1,6.4
219045000,2023-01-03 03:38:45,8.516833333333333,53.59141666666667,179.2,1.3
219045000,2023-01-03 03:47:35,8.517366666666666,53.5909,18.4,0.8
219045000,2023-01-05 02:17:10,8.519416666666666,53.59361666666667,241.8,0.4
219045000,2023-01-05 02:23:32,8.517466666666667,53.5932,283.9,2.0
